tenant,platform,txn_type,txn_id,line_id,date,vendor,account,project,cost_code,tax_code,amount,currency,is_tax,is_void,memo
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10424,B-10424-L1,2026-03-16,Boral Concrete,Materials,PRJ-005,03-30-00,,26979.00,AUD,0,0,Concrete supply — Ironbank Industrial Slab — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10424,B-10424-L2,2026-03-16,Boral Concrete,GST Payable,,,GST,2697.90,AUD,1,0,GST on B-10424
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10408,B-10408-L1,2026-03-17,Precision Carpentry,Subcontractors,PRJ-003,06-10-00,,7281.23,AUD,0,0,Carpentry package — Ashgrove Apartment Refurbishment — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10408,B-10408-L2,2026-03-17,Precision Carpentry,GST Payable,,,GST,728.12,AUD,1,0,GST on B-10408
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10425,B-10425-L1,2026-03-17,Precision Carpentry,Subcontractors,PRJ-005,06-10-00,,9200.00,AUD,0,0,Carpentry package — Ironbank Industrial Slab — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10425,B-10425-L2,2026-03-17,Precision Carpentry,GST Payable,,,GST,920.00,AUD,1,0,GST on B-10425
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10427,B-10427-L1,2026-03-18,PrimeCo Painting,Subcontractors,PRJ-005,09-90-00,,8418.00,AUD,0,0,Painting package — Ironbank Industrial Slab — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10427,B-10427-L2,2026-03-18,PrimeCo Painting,GST Payable,,,GST,841.80,AUD,1,0,GST on B-10427
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10429,B-10429-L1,2026-03-18,Site Establishment,Preliminaries,PRJ-006,01-50-00,,12628.00,AUD,0,0,Site Services — Sandstone School Upgrade — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10429,B-10429-L2,2026-03-18,Site Establishment,GST Payable,,,GST,1262.80,AUD,1,0,GST on B-10429
Summit Ridge Construction Pty Ltd,qbo,CreditNote,CN-9001,CN-9001-L1,2026-03-18,Boral Concrete,Materials,PRJ-005,03-30-00,,-4850.00,AUD,0,0,Credit — duplicate concrete delivery
Summit Ridge Construction Pty Ltd,qbo,CreditNote,CN-9001,CN-9001-L2,2026-03-18,Boral Concrete,GST Payable,,,GST,-485.00,AUD,1,0,GST on CN-9001
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10442,B-10442-L1,2026-03-19,FleetFuel Australia,Vehicle Expenses,,,,2190.62,AUD,0,0,Fleet fuel — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10442,B-10442-L2,2026-03-19,FleetFuel Australia,GST Payable,,,GST,219.06,AUD,1,0,GST on B-10442
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10416,B-10416-L1,2026-03-21,SteelFab Australia,Materials,PRJ-004,05-12-00,,18786.00,AUD,0,0,Structural steel — Murrin Bridge Repair — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10416,B-10416-L2,2026-03-21,SteelFab Australia,GST Payable,,,GST,1878.60,AUD,1,0,GST on B-10416
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10437,B-10437-L1,2026-03-21,CivilWorks Earthmoving,Plant Hire,PRJ-006,31-23-00,,12820.50,AUD,0,0,Earthworks and plant — Sandstone School Upgrade — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10437,B-10437-L2,2026-03-21,CivilWorks Earthmoving,GST Payable,,,GST,1282.05,AUD,1,0,GST on B-10437
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10409,B-10409-L1,2026-03-22,PrimeCo Painting,Subcontractors,PRJ-003,09-90-00,,4833.23,AUD,0,0,Painting package — Ashgrove Apartment Refurbishment — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10409,B-10409-L2,2026-03-22,PrimeCo Painting,GST Payable,,,GST,483.32,AUD,1,0,GST on B-10409
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10432,B-10432-L1,2026-03-22,Precision Carpentry,Subcontractors,PRJ-006,06-10-00,,10677.33,AUD,0,0,Carpentry package — Sandstone School Upgrade — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10432,B-10432-L2,2026-03-22,Precision Carpentry,GST Payable,,,GST,1067.73,AUD,1,0,GST on B-10432
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10433,B-10433-L1,2026-03-22,Axis Interiors,Subcontractors,PRJ-006,09-21-00,,14245.00,AUD,0,0,Partitions and linings — Sandstone School Upgrade — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10433,B-10433-L2,2026-03-22,Axis Interiors,GST Payable,,,GST,1424.50,AUD,1,0,GST on B-10433
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10436,B-10436-L1,2026-03-23,VoltEdge Electrical,Subcontractors,PRJ-006,26-00-00,,14553.00,AUD,0,0,Electrical services — Sandstone School Upgrade — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10436,B-10436-L2,2026-03-23,VoltEdge Electrical,GST Payable,,,GST,1455.30,AUD,1,0,GST on B-10436
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10417,B-10417-L1,2026-03-24,Precision Carpentry,Subcontractors,PRJ-004,06-10-00,,10644.92,AUD,0,0,Carpentry package — Murrin Bridge Repair — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10417,B-10417-L2,2026-03-24,Precision Carpentry,GST Payable,,,GST,1064.49,AUD,1,0,GST on B-10417
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10422,B-10422-L1,2026-03-24,Site Establishment,Preliminaries,PRJ-005,01-50-00,,7176.00,AUD,0,0,Site Services — Ironbank Industrial Slab — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10422,B-10422-L2,2026-03-24,Site Establishment,GST Payable,,,GST,717.60,AUD,1,0,GST on B-10422
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10414,B-10414-L1,2026-03-27,DemoSafe Services,Demolition,PRJ-004,02-41-00,,6352.62,AUD,0,0,Demolition works — Murrin Bridge Repair — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10414,B-10414-L2,2026-03-27,DemoSafe Services,GST Payable,,,GST,635.26,AUD,1,0,GST on B-10414
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10418,B-10418-L1,2026-03-27,Axis Interiors,Subcontractors,PRJ-004,09-21-00,,10444.62,AUD,0,0,Partitions and linings — Murrin Bridge Repair — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10418,B-10418-L2,2026-03-27,Axis Interiors,GST Payable,,,GST,1044.46,AUD,1,0,GST on B-10418
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260328,PAY-20260328-L1,2026-03-28,Summit Ridge Payroll,Wages,PRJ-003,01-50-00,,9061.84,AUD,0,0,Site payroll allocation — fortnight ending 2026-03-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260328,PAY-20260328-L2,2026-03-28,Summit Ridge Payroll,Wages,PRJ-004,01-50-00,,8526.87,AUD,0,0,Site payroll allocation — fortnight ending 2026-03-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260328,PAY-20260328-L3,2026-03-28,Summit Ridge Payroll,Wages,PRJ-005,01-50-00,,9659.59,AUD,0,0,Site payroll allocation — fortnight ending 2026-03-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260328,PAY-20260328-L4,2026-03-28,Summit Ridge Payroll,Wages,PRJ-006,01-50-00,,8846.80,AUD,0,0,Site payroll allocation — fortnight ending 2026-03-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260328,PAY-20260328-L5,2026-03-28,Summit Ridge Payroll,Wages,,,,12879.97,AUD,0,0,Head office payroll — fortnight ending 2026-03-28
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10410,B-10410-L1,2026-03-29,Flowline Plumbing,Subcontractors,PRJ-003,22-00-00,,6109.54,AUD,0,0,Hydraulic services — Ashgrove Apartment Refurbishment — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10410,B-10410-L2,2026-03-29,Flowline Plumbing,GST Payable,,,GST,610.95,AUD,1,0,GST on B-10410
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10413,B-10413-L1,2026-03-29,CivilWorks Earthmoving,Plant Hire,PRJ-003,31-23-00,,6967.38,AUD,0,0,Earthworks and plant — Ashgrove Apartment Refurbishment — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10413,B-10413-L2,2026-03-29,CivilWorks Earthmoving,GST Payable,,,GST,696.74,AUD,1,0,GST on B-10413
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10430,B-10430-L1,2026-03-30,Boral Concrete,Materials,PRJ-006,03-30-00,,23292.50,AUD,0,0,Concrete supply — Sandstone School Upgrade — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10430,B-10430-L2,2026-03-30,Boral Concrete,GST Payable,,,GST,2329.25,AUD,1,0,GST on B-10430
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10434,B-10434-L1,2026-03-30,Flowline Plumbing,Subcontractors,PRJ-006,22-00-00,,12833.33,AUD,0,0,Hydraulic services — Sandstone School Upgrade — Mar 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10434,B-10434-L2,2026-03-30,Flowline Plumbing,GST Payable,,,GST,1283.33,AUD,1,0,GST on B-10434
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10473,B-10473-L1,2026-04-05,OfficeWorks,Office Overhead,,,,2351.34,AUD,0,0,Software and stationery — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10473,B-10473-L2,2026-04-05,OfficeWorks,GST Payable,,,GST,235.13,AUD,1,0,GST on B-10473
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10475,B-10475-L1,2026-04-05,FleetFuel Australia,Vehicle Expenses,,,,3888.30,AUD,0,0,Fleet fuel — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10475,B-10475-L2,2026-04-05,FleetFuel Australia,GST Payable,,,GST,388.83,AUD,1,0,GST on B-10475
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10455,B-10455-L1,2026-04-06,VoltEdge Electrical,Subcontractors,PRJ-004,26-00-00,,15452.31,AUD,0,0,Electrical services — Murrin Bridge Repair — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10455,B-10455-L2,2026-04-06,VoltEdge Electrical,GST Payable,,,GST,1545.23,AUD,1,0,GST on B-10455
Summit Ridge Construction Pty Ltd,qbo,Bill,B-VOID-01,B-VOID-01-L1,2026-04-07,Coates Hire,Plant Hire,PRJ-004,31-23-00,,7500.00,AUD,0,1,Voided duplicate crane hire
Summit Ridge Construction Pty Ltd,qbo,Bill,B-VOID-01,B-VOID-01-L2,2026-04-07,Coates Hire,GST Payable,,,GST,750.00,AUD,1,1,GST on B-VOID-01
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10461,B-10461-L1,2026-04-08,VoltEdge Electrical,Subcontractors,PRJ-005,26-00-00,,9004.50,AUD,0,0,Electrical services — Ironbank Industrial Slab — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10461,B-10461-L2,2026-04-08,VoltEdge Electrical,GST Payable,,,GST,900.45,AUD,1,0,GST on B-10461
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10451,B-10451-L1,2026-04-09,Boral Concrete,Materials,PRJ-004,03-30-00,,22534.62,AUD,0,0,Concrete supply — Murrin Bridge Repair — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10451,B-10451-L2,2026-04-09,Boral Concrete,GST Payable,,,GST,2253.46,AUD,1,0,GST on B-10451
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10456,B-10456-L1,2026-04-09,Site Establishment,Preliminaries,PRJ-005,01-50-00,,9568.00,AUD,0,0,Site Services — Ironbank Industrial Slab — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10456,B-10456-L2,2026-04-09,Site Establishment,GST Payable,,,GST,956.80,AUD,1,0,GST on B-10456
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10464,B-10464-L1,2026-04-09,Boral Concrete,Materials,PRJ-006,03-30-00,,15207.50,AUD,0,0,Concrete supply — Sandstone School Upgrade — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10464,B-10464-L2,2026-04-09,Boral Concrete,Materials,,,,177.60,AUD,0,0,Freight and handling
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10464,B-10464-L3,2026-04-09,Boral Concrete,GST Payable,,,GST,1538.51,AUD,1,0,GST on B-10464
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10469,B-10469-L1,2026-04-11,Climate Mechanical,Subcontractors,PRJ-006,23-00-00,,10985.33,AUD,0,0,Mechanical services — Sandstone School Upgrade — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10469,B-10469-L2,2026-04-11,Climate Mechanical,GST Payable,,,GST,1098.53,AUD,1,0,GST on B-10469
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10443,B-10443-L1,2026-04-12,Boral Concrete,Materials,PRJ-003,03-30-00,,13024.62,AUD,0,0,Concrete supply — Ashgrove Apartment Refurbishment — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10443,B-10443-L2,2026-04-12,Boral Concrete,GST Payable,,,GST,1302.46,AUD,1,0,GST on B-10443
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10454,B-10454-L1,2026-04-13,Flowline Plumbing,Subcontractors,PRJ-004,22-00-00,,11675.08,AUD,0,0,Hydraulic services — Murrin Bridge Repair — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10454,B-10454-L2,2026-04-13,Flowline Plumbing,GST Payable,,,GST,1167.51,AUD,1,0,GST on B-10454
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260414,PAY-20260414-L1,2026-04-14,Summit Ridge Payroll,Wages,PRJ-003,01-50-00,,9070.63,AUD,0,0,Site payroll allocation — fortnight ending 2026-04-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260414,PAY-20260414-L2,2026-04-14,Summit Ridge Payroll,Wages,PRJ-004,01-50-00,,7581.67,AUD,0,0,Site payroll allocation — fortnight ending 2026-04-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260414,PAY-20260414-L3,2026-04-14,Summit Ridge Payroll,Wages,PRJ-005,01-50-00,,9563.80,AUD,0,0,Site payroll allocation — fortnight ending 2026-04-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260414,PAY-20260414-L4,2026-04-14,Summit Ridge Payroll,Wages,PRJ-006,01-50-00,,8500.26,AUD,0,0,Site payroll allocation — fortnight ending 2026-04-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260414,PAY-20260414-L5,2026-04-14,Summit Ridge Payroll,Wages,,,,12188.61,AUD,0,0,Head office payroll — fortnight ending 2026-04-14
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10457,B-10457-L1,2026-04-15,DemoSafe Services,Demolition,PRJ-005,02-41-00,,8487.00,AUD,0,0,Demolition works — Ironbank Industrial Slab — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10457,B-10457-L2,2026-04-15,DemoSafe Services,GST Payable,,,GST,848.70,AUD,1,0,GST on B-10457
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10467,B-10467-L1,2026-04-17,PrimeCo Painting,Subcontractors,PRJ-006,09-90-00,,9702.00,AUD,0,0,Painting package — Sandstone School Upgrade — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10467,B-10467-L2,2026-04-17,PrimeCo Painting,GST Payable,,,GST,970.20,AUD,1,0,GST on B-10467
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10446,B-10446-L1,2026-04-18,PrimeCo Painting,Subcontractors,PRJ-003,09-90-00,,5209.85,AUD,0,0,Painting package — Ashgrove Apartment Refurbishment — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10446,B-10446-L2,2026-04-18,PrimeCo Painting,GST Payable,,,GST,520.99,AUD,1,0,GST on B-10446
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10474,B-10474-L1,2026-04-18,SecureSure Insurance,Insurance,,,,1415.11,AUD,0,0,Insurance premium — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10474,B-10474-L2,2026-04-18,SecureSure Insurance,GST Payable,,,GST,141.51,AUD,1,0,GST on B-10474
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10459,B-10459-L1,2026-04-19,SteelFab Australia,Materials,PRJ-005,05-12-00,,24805.04,AUD,0,0,Structural steel — Ironbank Industrial Slab — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10459,B-10459-L2,2026-04-19,SteelFab Australia,GST Payable,,,GST,2480.50,AUD,1,0,GST on B-10459
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10463,B-10463-L1,2026-04-19,DemoSafe Services,Demolition,PRJ-006,02-41-00,,7084.00,AUD,0,0,Demolition works — Sandstone School Upgrade — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10463,B-10463-L2,2026-04-19,DemoSafe Services,GST Payable,,,GST,708.40,AUD,1,0,GST on B-10463
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10465,B-10465-L1,2026-04-19,SteelFab Australia,Materials,PRJ-006,05-12-00,,20854.17,AUD,0,0,Structural steel — Sandstone School Upgrade — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10465,B-10465-L2,2026-04-19,SteelFab Australia,GST Payable,,,GST,2085.42,AUD,1,0,GST on B-10465
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10447,B-10447-L1,2026-04-20,Climate Mechanical,Subcontractors,PRJ-003,23-00-00,,8034.46,AUD,0,0,Mechanical services — Ashgrove Apartment Refurbishment — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10447,B-10447-L2,2026-04-20,Climate Mechanical,GST Payable,,,GST,803.45,AUD,1,0,GST on B-10447
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10452,B-10452-L1,2026-04-20,Precision Carpentry,Subcontractors,PRJ-004,06-10-00,,11331.69,AUD,0,0,Carpentry package — Murrin Bridge Repair — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10452,B-10452-L2,2026-04-20,Precision Carpentry,GST Payable,,,GST,1133.17,AUD,1,0,GST on B-10452
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10460,B-10460-L1,2026-04-20,Precision Carpentry,Subcontractors,PRJ-005,06-10-00,,9936.00,AUD,0,0,Carpentry package — Ironbank Industrial Slab — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10460,B-10460-L2,2026-04-20,Precision Carpentry,GST Payable,,,GST,993.60,AUD,1,0,GST on B-10460
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10468,B-10468-L1,2026-04-20,Flowline Plumbing,Subcontractors,PRJ-006,22-00-00,,9445.33,AUD,0,0,Hydraulic services — Sandstone School Upgrade — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10468,B-10468-L2,2026-04-20,Flowline Plumbing,GST Payable,,,GST,944.53,AUD,1,0,GST on B-10468
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10450,B-10450-L1,2026-04-22,Site Establishment,Preliminaries,PRJ-004,01-50-00,,8470.15,AUD,0,0,Site Services — Murrin Bridge Repair — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10450,B-10450-L2,2026-04-22,Site Establishment,Materials,,,,275.45,AUD,0,0,Freight and handling
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10450,B-10450-L3,2026-04-22,Site Establishment,GST Payable,,,GST,874.56,AUD,1,0,GST on B-10450
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10458,B-10458-L1,2026-04-23,Boral Concrete,Materials,PRJ-005,03-30-00,,22052.40,AUD,0,0,Concrete supply — Ironbank Industrial Slab — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10458,B-10458-L2,2026-04-23,Boral Concrete,GST Payable,,,GST,2205.24,AUD,1,0,GST on B-10458
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10453,B-10453-L1,2026-04-25,PrimeCo Painting,Subcontractors,PRJ-004,09-90-00,,6953.54,AUD,0,0,Painting package — Murrin Bridge Repair — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10453,B-10453-L2,2026-04-25,PrimeCo Painting,GST Payable,,,GST,695.35,AUD,1,0,GST on B-10453
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10445,B-10445-L1,2026-04-26,Axis Interiors,Subcontractors,PRJ-003,09-21-00,,12240.00,AUD,0,0,Partitions and linings — Ashgrove Apartment Refurbishment — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10445,B-10445-L2,2026-04-26,Axis Interiors,GST Payable,,,GST,1224.00,AUD,1,0,GST on B-10445
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10462,B-10462-L1,2026-04-26,CivilWorks Earthmoving,Plant Hire,PRJ-005,31-23-00,,8176.50,AUD,0,0,Earthworks and plant — Ironbank Industrial Slab — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10462,B-10462-L2,2026-04-26,CivilWorks Earthmoving,GST Payable,,,GST,817.65,AUD,1,0,GST on B-10462
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10470,B-10470-L1,2026-04-27,VoltEdge Electrical,Subcontractors,PRJ-006,26-00-00,,9355.50,AUD,0,0,Electrical services — Sandstone School Upgrade — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10470,B-10470-L2,2026-04-27,VoltEdge Electrical,GST Payable,,,GST,935.55,AUD,1,0,GST on B-10470
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260428,PAY-20260428-L1,2026-04-28,Summit Ridge Payroll,Wages,PRJ-003,01-50-00,,10426.91,AUD,0,0,Site payroll allocation — fortnight ending 2026-04-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260428,PAY-20260428-L2,2026-04-28,Summit Ridge Payroll,Wages,PRJ-004,01-50-00,,10112.44,AUD,0,0,Site payroll allocation — fortnight ending 2026-04-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260428,PAY-20260428-L3,2026-04-28,Summit Ridge Payroll,Wages,PRJ-005,01-50-00,,10097.43,AUD,0,0,Site payroll allocation — fortnight ending 2026-04-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260428,PAY-20260428-L4,2026-04-28,Summit Ridge Payroll,Wages,PRJ-006,01-50-00,,9789.94,AUD,0,0,Site payroll allocation — fortnight ending 2026-04-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260428,PAY-20260428-L5,2026-04-28,Summit Ridge Payroll,Wages,,,,12159.39,AUD,0,0,Head office payroll — fortnight ending 2026-04-28
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10444,B-10444-L1,2026-04-29,Precision Carpentry,Subcontractors,PRJ-003,06-10-00,,10545.23,AUD,0,0,Carpentry package — Ashgrove Apartment Refurbishment — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10444,B-10444-L2,2026-04-29,Precision Carpentry,Materials,,,,298.43,AUD,0,0,Freight and handling
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10444,B-10444-L3,2026-04-29,Precision Carpentry,GST Payable,,,GST,1084.37,AUD,1,0,GST on B-10444
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10448,B-10448-L1,2026-04-29,VoltEdge Electrical,Subcontractors,PRJ-003,26-00-00,,9321.23,AUD,0,0,Electrical services — Ashgrove Apartment Refurbishment — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10448,B-10448-L2,2026-04-29,VoltEdge Electrical,Materials,,,,204.51,AUD,0,0,Freight and handling
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10448,B-10448-L3,2026-04-29,VoltEdge Electrical,GST Payable,,,GST,952.57,AUD,1,0,GST on B-10448
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10449,B-10449-L1,2026-04-29,CivilWorks Earthmoving,Plant Hire,PRJ-003,31-23-00,,9886.15,AUD,0,0,Earthworks and plant — Ashgrove Apartment Refurbishment — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10449,B-10449-L2,2026-04-29,CivilWorks Earthmoving,GST Payable,,,GST,988.62,AUD,1,0,GST on B-10449
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10466,B-10466-L1,2026-04-29,Axis Interiors,Subcontractors,PRJ-006,09-21-00,,14245.00,AUD,0,0,Partitions and linings — Sandstone School Upgrade — Apr 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10466,B-10466-L2,2026-04-29,Axis Interiors,GST Payable,,,GST,1424.50,AUD,1,0,GST on B-10466
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10481,B-10481-L1,2026-05-04,Axis Interiors,Subcontractors,PRJ-003,09-21-00,,8264.62,AUD,0,0,Partitions and linings — Ashgrove Apartment Refurbishment — May 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10481,B-10481-L2,2026-05-04,Axis Interiors,GST Payable,,,GST,826.46,AUD,1,0,GST on B-10481
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10483,B-10483-L1,2026-05-05,Flowline Plumbing,Subcontractors,PRJ-003,22-00-00,,6528.00,AUD,0,0,Hydraulic services — Ashgrove Apartment Refurbishment — May 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10483,B-10483-L2,2026-05-05,Flowline Plumbing,GST Payable,,,GST,652.80,AUD,1,0,GST on B-10483
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10510,B-10510-L1,2026-05-05,OfficeWorks,Office Overhead,,,,3349.48,AUD,0,0,Software and stationery — May 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10510,B-10510-L2,2026-05-05,OfficeWorks,GST Payable,,,GST,334.95,AUD,1,0,GST on B-10510
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10497,B-10497-L1,2026-05-07,PrimeCo Painting,Subcontractors,PRJ-005,09-90-00,,6279.00,AUD,0,0,Painting package — Ironbank Industrial Slab — May 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10497,B-10497-L2,2026-05-07,PrimeCo Painting,GST Payable,,,GST,627.90,AUD,1,0,GST on B-10497
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10512,B-10512-L1,2026-05-07,FleetFuel Australia,Vehicle Expenses,,,,1560.44,AUD,0,0,Fleet fuel — May 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10512,B-10512-L2,2026-05-07,FleetFuel Australia,GST Payable,,,GST,156.04,AUD,1,0,GST on B-10512
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10478,B-10478-L1,2026-05-10,Boral Concrete,Materials,PRJ-003,03-30-00,,17104.62,AUD,0,0,Concrete supply — Ashgrove Apartment Refurbishment — May 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10478,B-10478-L2,2026-05-10,Boral Concrete,GST Payable,,,GST,1710.46,AUD,1,0,GST on B-10478
