tenant,platform,txn_type,txn_id,line_id,date,vendor,account,project,cost_code,tax_code,amount,currency,is_tax,is_void,memo
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10202,B-10202-L1,2025-09-19,FleetFuel Australia,Vehicle Expenses,,,,3481.85,AUD,0,0,Fleet fuel — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10202,B-10202-L2,2025-09-19,FleetFuel Australia,GST Payable,,,GST,348.19,AUD,1,0,GST on B-10202
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10194,B-10194-L1,2025-09-20,Flowline Plumbing,Subcontractors,PRJ-004,22-00-00,,11904.00,AUD,0,0,Hydraulic services — Murrin Bridge Repair — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10194,B-10194-L2,2025-09-20,Flowline Plumbing,GST Payable,,,GST,1190.40,AUD,1,0,GST on B-10194
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10196,B-10196-L1,2025-09-20,VoltEdge Electrical,Subcontractors,PRJ-004,26-00-00,,15452.31,AUD,0,0,Electrical services — Murrin Bridge Repair — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10196,B-10196-L2,2025-09-20,VoltEdge Electrical,GST Payable,,,GST,1545.23,AUD,1,0,GST on B-10196
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10174,B-10174-L1,2025-09-21,DemoSafe Services,Demolition,PRJ-002,02-41-00,,4459.64,AUD,0,0,Demolition works — Meridian Medical Centre Fitout — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10174,B-10174-L2,2025-09-21,DemoSafe Services,GST Payable,,,GST,445.96,AUD,1,0,GST on B-10174
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10191,B-10191-L1,2025-09-23,SteelFab Australia,Materials,PRJ-004,05-12-00,,22692.00,AUD,0,0,Structural steel — Murrin Bridge Repair — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10191,B-10191-L2,2025-09-23,SteelFab Australia,GST Payable,,,GST,2269.20,AUD,1,0,GST on B-10191
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10185,B-10185-L1,2025-09-25,PrimeCo Painting,Subcontractors,PRJ-003,09-90-00,,6151.38,AUD,0,0,Painting package — Ashgrove Apartment Refurbishment — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10185,B-10185-L2,2025-09-25,PrimeCo Painting,GST Payable,,,GST,615.14,AUD,1,0,GST on B-10185
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10195,B-10195-L1,2025-09-25,Climate Mechanical,Subcontractors,PRJ-004,23-00-00,,13964.31,AUD,0,0,Mechanical services — Murrin Bridge Repair — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10195,B-10195-L2,2025-09-25,Climate Mechanical,GST Payable,,,GST,1396.43,AUD,1,0,GST on B-10195
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10177,B-10177-L1,2025-09-28,Precision Carpentry,Subcontractors,PRJ-002,06-10-00,,7982.55,AUD,0,0,Carpentry package — Meridian Medical Centre Fitout — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10177,B-10177-L2,2025-09-28,Precision Carpentry,GST Payable,,,GST,798.26,AUD,1,0,GST on B-10177
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10181,B-10181-L1,2025-09-28,DemoSafe Services,Demolition,PRJ-003,02-41-00,,6716.31,AUD,0,0,Demolition works — Ashgrove Apartment Refurbishment — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10181,B-10181-L2,2025-09-28,DemoSafe Services,GST Payable,,,GST,671.63,AUD,1,0,GST on B-10181
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10184,B-10184-L1,2025-09-28,Precision Carpentry,Subcontractors,PRJ-003,06-10-00,,6695.38,AUD,0,0,Carpentry package — Ashgrove Apartment Refurbishment — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10184,B-10184-L2,2025-09-28,Precision Carpentry,GST Payable,,,GST,669.54,AUD,1,0,GST on B-10184
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250928,PAY-20250928-L1,2025-09-28,Summit Ridge Payroll,Wages,PRJ-001,01-50-00,,8657.55,AUD,0,0,Site payroll allocation — fortnight ending 2025-09-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250928,PAY-20250928-L2,2025-09-28,Summit Ridge Payroll,Wages,PRJ-002,01-50-00,,7548.24,AUD,0,0,Site payroll allocation — fortnight ending 2025-09-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250928,PAY-20250928-L3,2025-09-28,Summit Ridge Payroll,Wages,PRJ-003,01-50-00,,5772.73,AUD,0,0,Site payroll allocation — fortnight ending 2025-09-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250928,PAY-20250928-L4,2025-09-28,Summit Ridge Payroll,Wages,PRJ-004,01-50-00,,10482.88,AUD,0,0,Site payroll allocation — fortnight ending 2025-09-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250928,PAY-20250928-L5,2025-09-28,Summit Ridge Payroll,Wages,,,,12776.53,AUD,0,0,Head office payroll — fortnight ending 2025-09-28
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10169,B-10169-L1,2025-09-29,PrimeCo Painting,Subcontractors,PRJ-001,09-90-00,,8258.40,AUD,0,0,Painting package — Westhaven Warehouse Extension — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10169,B-10169-L2,2025-09-29,PrimeCo Painting,GST Payable,,,GST,825.84,AUD,1,0,GST on B-10169
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10183,B-10183-L1,2025-09-29,SteelFab Australia,Materials,PRJ-003,05-12-00,,13328.00,AUD,0,0,Structural steel — Ashgrove Apartment Refurbishment — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10183,B-10183-L2,2025-09-29,SteelFab Australia,GST Payable,,,GST,1332.80,AUD,1,0,GST on B-10183
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10197,B-10197-L1,2025-09-29,CivilWorks Earthmoving,Plant Hire,PRJ-004,31-23-00,,15452.31,AUD,0,0,Earthworks and plant — Murrin Bridge Repair — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10197,B-10197-L2,2025-09-29,CivilWorks Earthmoving,GST Payable,,,GST,1545.23,AUD,1,0,GST on B-10197
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10238,B-10238-L1,2025-10-02,FleetFuel Australia,Vehicle Expenses,,,,4791.68,AUD,0,0,Fleet fuel — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10238,B-10238-L2,2025-10-02,FleetFuel Australia,GST Payable,,,GST,479.17,AUD,1,0,GST on B-10238
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10232,B-10232-L1,2025-10-05,VoltEdge Electrical,Subcontractors,PRJ-005,26-00-00,,9315.00,AUD,0,0,Electrical services — Ironbank Industrial Slab — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10232,B-10232-L2,2025-10-05,VoltEdge Electrical,GST Payable,,,GST,931.50,AUD,1,0,GST on B-10232
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10222,B-10222-L1,2025-10-06,Climate Mechanical,Subcontractors,PRJ-003,23-00-00,,8201.85,AUD,0,0,Mechanical services — Ashgrove Apartment Refurbishment — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10222,B-10222-L2,2025-10-06,Climate Mechanical,GST Payable,,,GST,820.19,AUD,1,0,GST on B-10222
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10224,B-10224-L1,2025-10-07,Site Establishment,Preliminaries,PRJ-004,01-50-00,,10644.92,AUD,0,0,Site Services — Murrin Bridge Repair — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10224,B-10224-L2,2025-10-07,Site Establishment,GST Payable,,,GST,1064.49,AUD,1,0,GST on B-10224
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10228,B-10228-L1,2025-10-07,Axis Interiors,Subcontractors,PRJ-004,09-21-00,,13878.46,AUD,0,0,Partitions and linings — Murrin Bridge Repair — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10228,B-10228-L2,2025-10-07,Axis Interiors,GST Payable,,,GST,1387.85,AUD,1,0,GST on B-10228
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10230,B-10230-L1,2025-10-07,Site Establishment,Preliminaries,PRJ-005,01-50-00,,7636.00,AUD,0,0,Site Services — Ironbank Industrial Slab — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10230,B-10230-L2,2025-10-07,Site Establishment,GST Payable,,,GST,763.60,AUD,1,0,GST on B-10230
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10221,B-10221-L1,2025-10-08,PrimeCo Painting,Subcontractors,PRJ-003,09-90-00,,4896.00,AUD,0,0,Painting package — Ashgrove Apartment Refurbishment — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10221,B-10221-L2,2025-10-08,PrimeCo Painting,GST Payable,,,GST,489.60,AUD,1,0,GST on B-10221
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10231,B-10231-L1,2025-10-08,SteelFab Australia,Materials,PRJ-005,05-12-00,,19315.40,AUD,0,0,Structural steel — Ironbank Industrial Slab — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10231,B-10231-L2,2025-10-08,SteelFab Australia,GST Payable,,,GST,1931.54,AUD,1,0,GST on B-10231
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10220,B-10220-L1,2025-10-09,Axis Interiors,Subcontractors,PRJ-003,09-21-00,,12240.00,AUD,0,0,Partitions and linings — Ashgrove Apartment Refurbishment — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10220,B-10220-L2,2025-10-09,Axis Interiors,GST Payable,,,GST,1224.00,AUD,1,0,GST on B-10220
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10223,B-10223-L1,2025-10-09,CivilWorks Earthmoving,Plant Hire,PRJ-003,31-23-00,,10545.23,AUD,0,0,Earthworks and plant — Ashgrove Apartment Refurbishment — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10223,B-10223-L2,2025-10-09,CivilWorks Earthmoving,GST Payable,,,GST,1054.52,AUD,1,0,GST on B-10223
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10225,B-10225-L1,2025-10-12,Boral Concrete,Materials,PRJ-004,03-30-00,,16310.77,AUD,0,0,Concrete supply — Murrin Bridge Repair — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10225,B-10225-L2,2025-10-12,Boral Concrete,GST Payable,,,GST,1631.08,AUD,1,0,GST on B-10225
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10206,B-10206-L1,2025-10-14,PrimeCo Painting,Subcontractors,PRJ-001,09-90-00,,7903.20,AUD,0,0,Painting package — Westhaven Warehouse Extension — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10206,B-10206-L2,2025-10-14,PrimeCo Painting,GST Payable,,,GST,790.32,AUD,1,0,GST on B-10206
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10209,B-10209-L1,2025-10-14,CivilWorks Earthmoving,Plant Hire,PRJ-001,31-23-00,,16383.60,AUD,0,0,Earthworks and plant — Westhaven Warehouse Extension — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10209,B-10209-L2,2025-10-14,CivilWorks Earthmoving,Materials,,,,257.62,AUD,0,0,Freight and handling
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10209,B-10209-L3,2025-10-14,CivilWorks Earthmoving,GST Payable,,,GST,1664.12,AUD,1,0,GST on B-10209
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10213,B-10213-L1,2025-10-14,PrimeCo Painting,Subcontractors,PRJ-002,09-90-00,,6353.45,AUD,0,0,Painting package — Meridian Medical Centre Fitout — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10213,B-10213-L2,2025-10-14,PrimeCo Painting,GST Payable,,,GST,635.35,AUD,1,0,GST on B-10213
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251014,PAY-20251014-L1,2025-10-14,Summit Ridge Payroll,Wages,PRJ-001,01-50-00,,7679.46,AUD,0,0,Site payroll allocation — fortnight ending 2025-10-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251014,PAY-20251014-L2,2025-10-14,Summit Ridge Payroll,Wages,PRJ-002,01-50-00,,12099.18,AUD,0,0,Site payroll allocation — fortnight ending 2025-10-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251014,PAY-20251014-L3,2025-10-14,Summit Ridge Payroll,Wages,PRJ-003,01-50-00,,7171.60,AUD,0,0,Site payroll allocation — fortnight ending 2025-10-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251014,PAY-20251014-L4,2025-10-14,Summit Ridge Payroll,Wages,PRJ-004,01-50-00,,7652.03,AUD,0,0,Site payroll allocation — fortnight ending 2025-10-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251014,PAY-20251014-L5,2025-10-14,Summit Ridge Payroll,Wages,PRJ-005,01-50-00,,6298.57,AUD,0,0,Site payroll allocation — fortnight ending 2025-10-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251014,PAY-20251014-L6,2025-10-14,Summit Ridge Payroll,Wages,,,,13942.20,AUD,0,0,Head office payroll — fortnight ending 2025-10-14
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10217,B-10217-L1,2025-10-15,Site Establishment,Preliminaries,PRJ-003,01-50-00,,8871.38,AUD,0,0,Site Services — Ashgrove Apartment Refurbishment — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10217,B-10217-L2,2025-10-15,Site Establishment,GST Payable,,,GST,887.14,AUD,1,0,GST on B-10217
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10227,B-10227-L1,2025-10-15,Precision Carpentry,Subcontractors,PRJ-004,06-10-00,,10187.08,AUD,0,0,Carpentry package — Murrin Bridge Repair — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10227,B-10227-L2,2025-10-15,Precision Carpentry,GST Payable,,,GST,1018.71,AUD,1,0,GST on B-10227
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10218,B-10218-L1,2025-10-16,SteelFab Australia,Materials,PRJ-003,05-12-00,,10880.00,AUD,0,0,Structural steel — Ashgrove Apartment Refurbishment — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10218,B-10218-L2,2025-10-16,SteelFab Australia,GST Payable,,,GST,1088.00,AUD,1,0,GST on B-10218
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10204,B-10204-L1,2025-10-17,SteelFab Australia,Materials,PRJ-001,05-12-00,,23088.00,AUD,0,0,Structural steel — Westhaven Warehouse Extension — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10204,B-10204-L2,2025-10-17,SteelFab Australia,GST Payable,,,GST,2308.80,AUD,1,0,GST on B-10204
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10207,B-10207-L1,2025-10-19,Climate Mechanical,Subcontractors,PRJ-001,23-00-00,,12668.80,AUD,0,0,Mechanical services — Westhaven Warehouse Extension — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10207,B-10207-L2,2025-10-19,Climate Mechanical,GST Payable,,,GST,1266.88,AUD,1,0,GST on B-10207
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10236,B-10236-L1,2025-10-20,OfficeWorks,Office Overhead,,,,2262.31,AUD,0,0,Software and stationery — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10236,B-10236-L2,2025-10-20,OfficeWorks,GST Payable,,,GST,226.23,AUD,1,0,GST on B-10236
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10237,B-10237-L1,2025-10-20,SecureSure Insurance,Insurance,,,,4145.15,AUD,0,0,Insurance premium — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10237,B-10237-L2,2025-10-20,SecureSure Insurance,GST Payable,,,GST,414.52,AUD,1,0,GST on B-10237
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10212,B-10212-L1,2025-10-21,Precision Carpentry,Subcontractors,PRJ-002,06-10-00,,9530.18,AUD,0,0,Carpentry package — Meridian Medical Centre Fitout — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10212,B-10212-L2,2025-10-21,Precision Carpentry,GST Payable,,,GST,953.02,AUD,1,0,GST on B-10212
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10214,B-10214-L1,2025-10-23,Flowline Plumbing,Subcontractors,PRJ-002,22-00-00,,9041.45,AUD,0,0,Hydraulic services — Meridian Medical Centre Fitout — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10214,B-10214-L2,2025-10-23,Flowline Plumbing,GST Payable,,,GST,904.15,AUD,1,0,GST on B-10214
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10216,B-10216-L1,2025-10-23,CivilWorks Earthmoving,Plant Hire,PRJ-002,31-23-00,,9713.45,AUD,0,0,Earthworks and plant — Meridian Medical Centre Fitout — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10216,B-10216-L2,2025-10-23,CivilWorks Earthmoving,GST Payable,,,GST,971.35,AUD,1,0,GST on B-10216
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10229,B-10229-L1,2025-10-23,VoltEdge Electrical,Subcontractors,PRJ-004,26-00-00,,16224.92,AUD,0,0,Electrical services — Murrin Bridge Repair — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10229,B-10229-L2,2025-10-23,VoltEdge Electrical,GST Payable,,,GST,1622.49,AUD,1,0,GST on B-10229
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10233,B-10233-L1,2025-10-23,CivilWorks Earthmoving,Plant Hire,PRJ-005,31-23-00,,13144.50,AUD,0,0,Earthworks and plant — Ironbank Industrial Slab — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10233,B-10233-L2,2025-10-23,CivilWorks Earthmoving,GST Payable,,,GST,1314.45,AUD,1,0,GST on B-10233
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10203,B-10203-L1,2025-10-25,Boral Concrete,Materials,PRJ-001,03-30-00,,27972.00,AUD,0,0,Concrete supply — Westhaven Warehouse Extension — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10203,B-10203-L2,2025-10-25,Boral Concrete,GST Payable,,,GST,2797.20,AUD,1,0,GST on B-10203
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10208,B-10208-L1,2025-10-28,VoltEdge Electrical,Subcontractors,PRJ-001,26-00-00,,14252.40,AUD,0,0,Electrical services — Westhaven Warehouse Extension — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10208,B-10208-L2,2025-10-28,VoltEdge Electrical,GST Payable,,,GST,1425.24,AUD,1,0,GST on B-10208
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251028,PAY-20251028-L1,2025-10-28,Summit Ridge Payroll,Wages,PRJ-001,01-50-00,,9092.20,AUD,0,0,Site payroll allocation — fortnight ending 2025-10-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251028,PAY-20251028-L2,2025-10-28,Summit Ridge Payroll,Wages,PRJ-002,01-50-00,,9273.89,AUD,0,0,Site payroll allocation — fortnight ending 2025-10-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251028,PAY-20251028-L3,2025-10-28,Summit Ridge Payroll,Wages,PRJ-003,01-50-00,,7629.41,AUD,0,0,Site payroll allocation — fortnight ending 2025-10-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251028,PAY-20251028-L4,2025-10-28,Summit Ridge Payroll,Wages,PRJ-004,01-50-00,,8613.57,AUD,0,0,Site payroll allocation — fortnight ending 2025-10-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251028,PAY-20251028-L5,2025-10-28,Summit Ridge Payroll,Wages,PRJ-005,01-50-00,,7810.87,AUD,0,0,Site payroll allocation — fortnight ending 2025-10-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251028,PAY-20251028-L6,2025-10-28,Summit Ridge Payroll,Wages,,,,14462.23,AUD,0,0,Head office payroll — fortnight ending 2025-10-28
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10205,B-10205-L1,2025-10-29,Precision Carpentry,Subcontractors,PRJ-001,06-10-00,,9472.00,AUD,0,0,Carpentry package — Westhaven Warehouse Extension — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10205,B-10205-L2,2025-10-29,Precision Carpentry,GST Payable,,,GST,947.20,AUD,1,0,GST on B-10205
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10215,B-10215-L1,2025-10-29,VoltEdge Electrical,Subcontractors,PRJ-002,26-00-00,,10629.82,AUD,0,0,Electrical services — Meridian Medical Centre Fitout — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10215,B-10215-L2,2025-10-29,VoltEdge Electrical,GST Payable,,,GST,1062.98,AUD,1,0,GST on B-10215
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10219,B-10219-L1,2025-10-29,Precision Carpentry,Subcontractors,PRJ-003,06-10-00,,7950.77,AUD,0,0,Carpentry package — Ashgrove Apartment Refurbishment — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10219,B-10219-L2,2025-10-29,Precision Carpentry,GST Payable,,,GST,795.08,AUD,1,0,GST on B-10219
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10210,B-10210-L1,2025-10-30,Site Establishment,Preliminaries,PRJ-002,01-50-00,,13185.86,AUD,0,0,Site Services — Meridian Medical Centre Fitout — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10210,B-10210-L2,2025-10-30,Site Establishment,GST Payable,,,GST,1318.59,AUD,1,0,GST on B-10210
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10211,B-10211-L1,2025-10-30,Boral Concrete,Materials,PRJ-002,03-30-00,,18480.00,AUD,0,0,Concrete supply — Meridian Medical Centre Fitout — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10211,B-10211-L2,2025-10-30,Boral Concrete,GST Payable,,,GST,1848.00,AUD,1,0,GST on B-10211
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10226,B-10226-L1,2025-10-30,SteelFab Australia,Materials,PRJ-004,05-12-00,,22506.00,AUD,0,0,Structural steel — Murrin Bridge Repair — Oct 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10226,B-10226-L2,2025-10-30,SteelFab Australia,GST Payable,,,GST,2250.60,AUD,1,0,GST on B-10226
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10264,B-10264-L1,2025-11-04,Axis Interiors,Subcontractors,PRJ-004,09-21-00,,12590.77,AUD,0,0,Partitions and linings — Murrin Bridge Repair — Nov 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10264,B-10264-L2,2025-11-04,Axis Interiors,GST Payable,,,GST,1259.08,AUD,1,0,GST on B-10264
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10248,B-10248-L1,2025-11-05,DemoSafe Services,Demolition,PRJ-002,02-41-00,,7697.45,AUD,0,0,Demolition works — Meridian Medical Centre Fitout — Nov 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10248,B-10248-L2,2025-11-05,DemoSafe Services,GST Payable,,,GST,769.75,AUD,1,0,GST on B-10248
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10243,B-10243-L1,2025-11-06,PrimeCo Painting,Subcontractors,PRJ-001,09-90-00,,9324.00,AUD,0,0,Painting package — Westhaven Warehouse Extension — Nov 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10243,B-10243-L2,2025-11-06,PrimeCo Painting,GST Payable,,,GST,932.40,AUD,1,0,GST on B-10243
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10266,B-10266-L1,2025-11-06,Climate Mechanical,Subcontractors,PRJ-004,23-00-00,,12590.77,AUD,0,0,Mechanical services — Murrin Bridge Repair — Nov 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10266,B-10266-L2,2025-11-06,Climate Mechanical,GST Payable,,,GST,1259.08,AUD,1,0,GST on B-10266
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10273,B-10273-L1,2025-11-06,Flowline Plumbing,Subcontractors,PRJ-005,22-00-00,,9844.00,AUD,0,0,Hydraulic services — Ironbank Industrial Slab — Nov 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10273,B-10273-L2,2025-11-06,Flowline Plumbing,GST Payable,,,GST,984.40,AUD,1,0,GST on B-10273
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10254,B-10254-L1,2025-11-07,Site Establishment,Preliminaries,PRJ-003,01-50-00,,7699.69,AUD,0,0,Site Services — Ashgrove Apartment Refurbishment — Nov 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10254,B-10254-L2,2025-11-07,Site Establishment,GST Payable,,,GST,769.97,AUD,1,0,GST on B-10254
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10275,B-10275-L1,2025-11-07,VoltEdge Electrical,Subcontractors,PRJ-005,26-00-00,,9832.50,AUD,0,0,Electrical services — Ironbank Industrial Slab — Nov 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10275,B-10275-L2,2025-11-07,VoltEdge Electrical,GST Payable,,,GST,983.25,AUD,1,0,GST on B-10275
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10257,B-10257-L1,2025-11-09,PrimeCo Painting,Subcontractors,PRJ-003,09-90-00,,6339.69,AUD,0,0,Painting package — Ashgrove Apartment Refurbishment — Nov 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10257,B-10257-L2,2025-11-09,PrimeCo Painting,GST Payable,,,GST,633.97,AUD,1,0,GST on B-10257
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10270,B-10270-L1,2025-11-09,Boral Concrete,Materials,PRJ-005,03-30-00,,17360.40,AUD,0,0,Concrete supply — Ironbank Industrial Slab — Nov 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10270,B-10270-L2,2025-11-09,Boral Concrete,GST Payable,,,GST,1736.04,AUD,1,0,GST on B-10270
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10261,B-10261-L1,2025-11-10,Boral Concrete,Materials,PRJ-004,03-30-00,,20388.46,AUD,0,0,Concrete supply — Murrin Bridge Repair — Nov 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10261,B-10261-L2,2025-11-10,Boral Concrete,GST Payable,,,GST,2038.85,AUD,1,0,GST on B-10261
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10258,B-10258-L1,2025-11-11,Climate Mechanical,Subcontractors,PRJ-003,23-00-00,,7364.92,AUD,0,0,Mechanical services — Ashgrove Apartment Refurbishment — Nov 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10258,B-10258-L2,2025-11-11,Climate Mechanical,GST Payable,,,GST,736.49,AUD,1,0,GST on B-10258
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10274,B-10274-L1,2025-11-11,Climate Mechanical,Subcontractors,PRJ-005,23-00-00,,10672.00,AUD,0,0,Mechanical services — Ironbank Industrial Slab — Nov 2025
